policy,requested_budget,acquired_n,acquisition_rate,decision_loss,accuracy,total_risk_with_cost,fpr,recall,fnr,decision_loss_reduction_vs_never,context_a_acquisition_rate,context_b_acquisition_rate,oracle_value_captured_per_example,seed
learned_value,0.75,9000,0.75,0.11516666666666667,0.8848333333333334,0.13016666666666665,0.11241413972189647,0.8821091029679987,0.11789089703200129,0.09425,1.0,0.49169772958319213,0.09986505515437016,8
random,1.0,12000,1.0,0.11516666666666667,0.8848333333333334,0.13516666666666666,0.11241413972189647,0.8821091029679987,0.11789089703200129,0.09425,1.0,1.0,0.09986505515437016,8
uncertainty,1.0,12000,1.0,0.11516666666666667,0.8848333333333334,0.13516666666666666,0.11241413972189647,0.8821091029679987,0.11789089703200129,0.09425,1.0,1.0,0.09986505515437016,8
oracle_decision_value,1.0,12000,1.0,0.11516666666666667,0.8848333333333334,0.13516666666666666,0.11241413972189647,0.8821091029679987,0.11789089703200129,0.09425,1.0,1.0,0.09986505515437016,8
learned_value,1.0,12000,1.0,0.11516666666666667,0.8848333333333334,0.13516666666666666,0.11241413972189647,0.8821091029679987,0.11789089703200129,0.09425,1.0,1.0,0.09986505515437016,8
random,0.0,0,0.0,0.20958333333333334,0.7904166666666667,0.20958333333333334,0.21512688671421462,0.7960140679953107,0.20398593200468929,0.0,0.0,0.0,0.0,9
uncertainty,0.0,0,0.0,0.20958333333333334,0.7904166666666667,0.20958333333333334,0.21512688671421462,0.7960140679953107,0.20398593200468929,0.0,0.0,0.0,0.0,9
oracle_decision_value,0.0,0,0.0,0.20958333333333334,0.7904166666666667,0.20958333333333334,0.21512688671421462,0.7960140679953107,0.20398593200468929,0.0,0.0,0.0,0.0,9
learned_value,0.0,0,0.0,0.20958333333333334,0.7904166666666667,0.20958333333333334,0.21512688671421462,0.7960140679953107,0.20398593200468929,0.0,0.0,0.0,0.0,9
random,0.05,600,0.05,0.20525,0.7947500000000001,0.20625,0.2104826671089733,0.8000334952269301,0.19996650477306988,0.004333333333333356,0.04989117696300017,0.05010784801725568,0.004592907202557339,9
uncertainty,0.05,600,0.05,0.19741666666666666,0.8025833333333333,0.19841666666666666,0.20218941781389949,0.8074024451515659,0.1925975548484341,0.012166666666666687,0.052737317930688095,0.04728720756595321,0.01205370700495595,9
oracle_decision_value,0.05,600,0.05,0.18658333333333332,0.8134166666666667,0.18758333333333332,0.18974954387128878,0.8166136325573605,0.18338636744263948,0.02300000000000002,0.10045203415369161,0.0,0.022182855664651082,9
learned_value,0.05,600,0.05,0.18841666666666668,0.8115833333333333,0.18941666666666668,0.20268701277160392,0.8259922960978061,0.1740077039021939,0.021166666666666667,0.10045203415369161,0.0,0.02113106547474942,9
random,0.1,1200,0.1,0.20083333333333334,0.7991666666666667,0.20283333333333334,0.20534085254602755,0.8037179701892481,0.19628202981075193,0.008750000000000008,0.10279591495061108,0.09722913555666168,0.009736544394227487,9
uncertainty,0.1,1200,0.1,0.18608333333333332,0.8139166666666666,0.18808333333333332,0.18925194891358435,0.8171160609613131,0.18288393903868694,0.02350000000000002,0.10313075506445672,0.09689729550356728,0.022728023957057124,9
oracle_decision_value,0.1,1200,0.1,0.17058333333333334,0.8294166666666667,0.17258333333333334,0.17382650522474705,0.8326913414838385,0.1673086585161615,0.03900000000000001,0.20090406830738322,0.0,0.04080478352097872,9
learned_value,0.1,1200,0.1,0.17,0.83,0.17200000000000001,0.18029523967490463,0.840395243677776,0.15960475632222404,0.03958333333333333,0.20090406830738322,0.0,0.039021244240277926,9
random,0.2,2400,0.2,0.18941666666666668,0.8105833333333333,0.19341666666666668,0.19339857356112125,0.8146039189415508,0.18539608105844918,0.020166666666666666,0.2017411685919973,0.19827443172390907,0.019716910388426184,9
uncertainty,0.2,2400,0.2,0.171,0.829,0.17500000000000002,0.17415823519655002,0.8321889130798861,0.16781108692011393,0.03858333333333333,0.1990624476812322,0.20092915214866433,0.04049529884843782,9
oracle_decision_value,0.2,2400,0.2,0.1415,0.8585,0.1455,0.14397080776248133,0.8609948082398258,0.13900519176017423,0.06808333333333336,0.40180813661476644,0.0,0.06853605134321145,9
learned_value,0.2,2400,0.2,0.14475,0.8552500000000001,0.14875,0.15226405705755516,0.8628370457209847,0.13716295427901526,0.06483333333333335,0.40180813661476644,0.0,0.06691040841454031,9
random,0.25,3000,0.25,0.18466666666666667,0.8153333333333334,0.18966666666666668,0.18974954387128878,0.8204655836543293,0.1795344163456707,0.02491666666666667,0.25062782521346055,0.24937779990044798,0.024444960490046252,9
uncertainty,0.25,3000,0.25,0.16316666666666665,0.8368333333333333,0.16816666666666666,0.16636258085918063,0.8400602914084743,0.15993970859152573,0.04641666666666669,0.24778168424577265,0.25219844035175043,0.048331742454719384,9
oracle_decision_value,0.25,3000,0.25,0.13316666666666666,0.8668333333333333,0.13816666666666666,0.13584342345330902,0.8695360911070172,0.13046390889298276,0.07641666666666669,0.5022601707684581,0.0,0.0782808022420972,9
learned_value,0.25,3000,0.25,0.13475,0.86525,0.13975,0.13783380328412673,0.8683637581644615,0.13163624183553846,0.07483333333333334,0.5022601707684581,0.0,0.07702392056121478,9
random,0.3,3600,0.3,0.18016666666666667,0.8198333333333333,0.18616666666666667,0.18477359429424448,0.8244850108859487,0.17551498911405128,0.029416666666666674,0.29884480160723254,0.3011448481831757,0.029054180144109133,9
uncertainty,0.3,3600,0.3,0.15558333333333332,0.8444166666666667,0.16158333333333333,0.15939625145131864,0.848266622006364,0.15173337799363595,0.05400000000000002,0.29884480160723254,0.3011448481831757,0.05581942637597519,9
oracle_decision_value,0.3,3600,0.3,0.12533333333333332,0.8746666666666667,0.13133333333333333,0.12738430917233373,0.8767375648970022,0.12326243510299784,0.08425000000000002,0.6027122049221497,0.0,0.08565373673760328,9
learned_value,0.3,3600,0.3,0.12583333333333332,0.8741666666666666,0.13183333333333333,0.12987228396085587,0.8782448501088594,0.12175514989114056,0.08375000000000002,0.6027122049221497,0.0,0.0852562994015017,9
random,0.4,4800,0.4,0.16991666666666666,0.8300833333333333,0.17791666666666667,0.17399237021064853,0.8341986266956959,0.1658013733043041,0.03966666666666668,0.39645069479323625,0.4035175045628007,0.038463395244105116,9
uncertainty,0.4,4800,0.4,0.14158333333333334,0.8584166666666666,0.14958333333333335,0.14413667274838282,0.8609948082398258,0.13900519176017423,0.068,0.3992968357609242,0.40069686411149824,0.06826044865022401,9
oracle_decision_value,0.4,4800,0.4,0.1155,0.8845,0.1235,0.11793000497594958,0.8869536091107018,0.11304639088929824,0.09408333333333334,0.8036162732295329,0.0,0.09479683790682378,9
learned_value,0.4,4800,0.4,0.11616666666666667,0.8838333333333334,0.12416666666666668,0.11875932990545696,0.8864511807067493,0.11354881929325067,0.09341666666666668,0.8036162732295329,0.0,0.09407745394004711,9
random,0.5,6000,0.5,0.1605,0.8395,0.1705,0.16387460607065849,0.8429073856975381,0.1570926143024619,0.04908333333333334,0.49606562866231374,0.5038991206238593,0.048079762513536614,9
uncertainty,0.5,6000,0.5,0.13316666666666666,0.8668333333333333,0.14316666666666666,0.13584342345330902,0.8695360911070172,0.13046390889298276,0.07641666666666669,0.5019253306546124,0.4980919196947072,0.07825252392944898,9
oracle_decision_value,0.5,6000,0.5,0.11241666666666666,0.8875833333333334,0.12241666666666666,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,0.004479840716774514,0.09759183868298278,9
learned_value,0.5,6000,0.5,0.1125,0.8875,0.1225,0.11560789517332891,0.8906380840730196,0.10936191592698041,0.09708333333333334,0.9810815335677214,0.023228803716608595,0.09741652944307161,9
random,0.6,7200,0.6,0.14975,0.85025,0.16175,0.1525957870293581,0.8531234299112377,0.14687657008876231,0.05983333333333335,0.5961828227021597,0.6037829766052762,0.05798554212135385,9
uncertainty,0.6,7200,0.6,0.125,0.875,0.137,0.12738430917233373,0.8774074694356054,0.12259253056439456,0.08458333333333334,0.6067302862882974,0.5933300149328024,0.0859058084573089,9
oracle_decision_value,0.6,7200,0.6,0.11241666666666666,0.8875833333333334,0.12441666666666666,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,0.20358387257341962,0.09759183868298278,9
learned_value,0.6,7200,0.6,0.1125,0.8875,0.1245,0.11560789517332891,0.8906380840730196,0.10936191592698041,0.09708333333333334,0.9810815335677214,0.2223328355732537,0.09741652944307161,9
random,0.75,9000,0.75,0.13575,0.86425,0.15075,0.13683861336871786,0.865349187740747,0.13465081225925302,0.07383333333333333,0.7533902561526871,0.7466401194624191,0.0732144956222028,9
uncertainty,0.75,9000,0.75,0.11691666666666667,0.8830833333333333,0.13191666666666668,0.11925692486316139,0.8854463238988444,0.11455367610115563,0.09266666666666667,0.7572409174619119,0.7428239588518334,0.0932915280263432,9
oracle_decision_value,0.75,9000,0.75,0.11241666666666666,0.8875833333333334,0.12741666666666668,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,0.5022399203583873,0.09759183868298278,9
learned_value,0.75,9000,0.75,0.1125,0.8875,0.1275,0.11560789517332891,0.8906380840730196,0.10936191592698041,0.09708333333333334,0.9810815335677214,0.5209888833582214,0.09741652944307161,9
random,1.0,12000,1.0,0.11241666666666666,0.8875833333333334,0.13241666666666665,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,1.0,0.09759183868298278,9
uncertainty,1.0,12000,1.0,0.11241666666666666,0.8875833333333334,0.13241666666666665,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,1.0,0.09759183868298278,9
oracle_decision_value,1.0,12000,1.0,0.11241666666666666,0.8875833333333334,0.13241666666666665,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,1.0,0.09759183868298278,9
learned_value,1.0,12000,1.0,0.11241666666666666,0.8875833333333334,0.13241666666666665,0.11544203018742744,0.8906380840730196,0.10936191592698041,0.09716666666666668,1.0,1.0,0.09759183868298278,9
random,0.0,0,0.0,0.20891666666666667,0.7910833333333334,0.20891666666666667,0.2105527638190955,0.7927031509121062,0.2072968490878938,0.0,0.0,0.0,0.0,10
uncertainty,0.0,0,0.0,0.20891666666666667,0.7910833333333334,0.20891666666666667,0.2105527638190955,0.7927031509121062,0.2072968490878938,0.0,0.0,0.0,0.0,10
oracle_decision_value,0.0,0,0.0,0.20891666666666667,0.7910833333333334,0.20891666666666667,0.2105527638190955,0.7927031509121062,0.2072968490878938,0.0,0.0,0.0,0.0,10
learned_value,0.0,0,0.0,0.20891666666666667,0.7910833333333334,0.20891666666666667,0.2105527638190955,0.7927031509121062,0.2072968490878938,0.0,0.0,0.0,0.0,10
random,0.05,600,0.05,0.20416666666666666,0.7958333333333334,0.20516666666666666,0.2050251256281407,0.7966832504145936,0.20331674958540635,0.004750000000000004,0.05182567726737338,0.048208684167079414,0.005176791583633699,10
uncertainty,0.05,600,0.05,0.19641666666666666,0.8035833333333333,0.19741666666666666,0.19698492462311556,0.8041459369817578,0.19585406301824215,0.012500000000000011,0.05115261652364126,0.04886907710087502,0.011654569157960282,10
oracle_decision_value,0.05,600,0.05,0.1865,0.8135,0.1875,0.18643216080402011,0.8134328358208955,0.18656716417910446,0.022416666666666668,0.10095911155981828,0.0,0.022147141931587528,10
learned_value,0.05,600,0.05,0.18683333333333332,0.8131666666666667,0.18783333333333332,0.17906197654941375,0.8054726368159204,0.1945273631840796,0.022083333333333344,0.10095911155981828,0.0,0.021294550471459023,10
random,0.1,1200,0.1,0.19966666666666666,0.8003333333333333,0.20166666666666666,0.19932998324958123,0.8,0.19999999999999996,0.009250000000000008,0.09994952044422009,0.10004952947003468,0.009736446440589986,10
uncertainty,0.1,1200,0.1,0.18633333333333332,0.8136666666666666,0.18833333333333332,0.18626465661641542,0.8135986733001659,0.1864013266998341,0.022583333333333344,0.10213696786134949,0.09790325243519894,0.02238477960690124,10
oracle_decision_value,0.1,1200,0.1,0.1665,0.8335,0.1685,0.1659966499162479,0.8330016583747927,0.16699834162520732,0.04241666666666666,0.20191822311963656,0.0,0.04085755230183677,10
learned_value,0.1,1200,0.1,0.16941666666666666,0.8305833333333333,0.17141666666666666,0.15678391959798996,0.8180762852404644,0.18192371475953562,0.03950000000000001,0.20191822311963656,0.0,0.03865738781299128,10
random,0.2,2400,0.2,0.18983333333333333,0.8101666666666667,0.19383333333333333,0.1899497487437186,0.8102819237147595,0.1897180762852405,0.01908333333333334,0.19905771495877503,0.20092455010731386,0.019428415856986823,10
uncertainty,0.2,2400,0.2,0.16608333333333333,0.8339166666666666,0.17008333333333334,0.16549413735343382,0.8333333333333334,0.16666666666666663,0.042833333333333334,0.20343260979303382,0.1966319960376424,0.04111248638064329,10
oracle_decision_value,0.2,2400,0.2,0.13716666666666666,0.8628333333333333,0.14116666666666666,0.135678391959799,0.8613598673300166,0.13864013266998343,0.07175000000000001,0.4038364462392731,0.0,0.06893877393806937,10
learned_value,0.2,2400,0.2,0.14091666666666666,0.8590833333333333,0.14491666666666667,0.135678391959799,0.8538971807628524,0.14610281923714763,0.068,0.4038364462392731,0.0,0.06616369574717847,10
random,0.25,3000,0.25,0.18508333333333332,0.8149166666666667,0.19008333333333333,0.18542713567839195,0.815257048092869,0.18474295190713097,0.023833333333333345,0.24650849739188962,0.2534257883440647,0.023967487498141177,10
uncertainty,0.25,3000,0.25,0.15791666666666668,0.8420833333333333,0.16291666666666668,0.15845896147403685,0.842620232172471,0.15737976782752905,0.05099999999999999,0.254080430758876,0.2459963678388641,0.0492399042631929,10
oracle_decision_value,0.25,3000,0.25,0.12833333333333333,0.8716666666666667,0.13333333333333333,0.12646566164154105,0.8698175787728026,0.13018242122719736,0.08058333333333334,0.5047955577990914,0.0,0.07887202335417089,10
learned_value,0.25,3000,0.25,0.12858333333333333,0.8714166666666667,0.13358333333333333,0.1268006700167504,0.8696517412935323,0.1303482587064677,0.08033333333333334,0.5047955577990914,0.0,0.07846962704814187,10
random,0.3,3600,0.3,0.17966666666666667,0.8203333333333334,0.18566666666666667,0.18023450586264655,0.8208955223880597,0.17910447761194026,0.029249999999999998,0.29749284872959786,0.3024599636783886,0.029048222085705466,10
uncertainty,0.3,3600,0.3,0.15025,0.84975,0.15625,0.1489112227805695,0.848424543946932,0.151575456053068,0.05866666666666667,0.3050647820965842,0.29503054317318805,0.05664371776283476,10
oracle_decision_value,0.3,3600,0.3,0.12008333333333333,0.8799166666666667,0.12608333333333333,0.11926298157453936,0.8791044776119403,0.12089552238805967,0.08883333333333333,0.6057546693589096,0.0,0.0864016610965374,10
learned_value,0.3,3600,0.3,0.12083333333333333,0.8791666666666667,0.12683333333333333,0.12093802345058627,0.8792703150912106,0.12072968490878944,0.08808333333333333,0.6057546693589096,0.0,0.08581992705295113,10
random,0.4,4800,0.4,0.17041666666666666,0.8295833333333333,0.17841666666666667,0.17169179229480738,0.8308457711442786,0.1691542288557214,0.038500000000000006,0.39424533064109035,0.40564635958395245,0.03814759442353519,10
uncertainty,0.4,4800,0.4,0.13708333333333333,0.8629166666666667,0.14508333333333334,0.135678391959799,0.8615257048092869,0.13847429519071308,0.07183333333333333,0.4060238936564025,0.3940894832425293,0.06918180936142244,10
oracle_decision_value,0.4,4800,0.4,0.11191666666666666,0.8880833333333333,0.11991666666666667,0.11139028475711893,0.8875621890547264,0.11243781094527361,0.097,0.8076728924785462,0.0,0.09539560830597134,10
learned_value,0.4,4800,0.4,0.113,0.887,0.121,0.11105527638190955,0.8850746268656716,0.11492537313432838,0.09591666666666666,0.8076728924785462,0.0,0.09396446367050187,10
random,0.5,6000,0.5,0.15983333333333333,0.8401666666666667,0.16983333333333334,0.16180904522613065,0.84212271973466,0.15787728026533998,0.04908333333333334,0.49251219922598016,0.5073468713884761,0.04819494305801504,10
uncertainty,0.5,6000,0.5,0.12833333333333333,0.8716666666666667,0.13833333333333334,0.12646566164154105,0.8698175787728026,0.13018242122719736,0.08058333333333334,0.5047955577990914,0.4952947003467063,0.07887202335417089,10
oracle_decision_value,0.5,6000,0.5,0.1095,0.8905,0.1195,0.10971524288107203,0.8907131011608623,0.10928689883913767,0.09941666666666667,1.0,0.009410599306587419,0.09813838843390359,10
learned_value,0.5,6000,0.5,0.1095,0.8905,0.1195,0.10971524288107203,0.8907131011608623,0.10928689883913767,0.09941666666666667,1.0,0.009410599306587419,0.09813838843390359,10
random,0.6,7200,0.6,0.14925,0.85075,0.16125,0.15209380234505862,0.8535655058043118,0.14643449419568821,0.05966666666666667,0.5995288574793876,0.6004622750536569,0.05843676149483541,10
uncertainty,0.6,7200,0.6,0.11991666666666667,0.8800833333333333,0.13191666666666668,0.11926298157453936,0.8794361525704809,0.12056384742951909,0.089,0.6067642604745078,0.5933630510153541,0.08646595492345963,10
oracle_decision_value,0.6,7200,0.6,0.1095,0.8905,0.1215,0.10971524288107203,0.8907131011608623,0.10928689883913767,0.09941666666666667,1.0,0.20752847944526995,0.09813838843390359,10
learned_value,0.6,7200,0.6,0.1095,0.8905,0.1215,0.10971524288107203,0.8907131011608623,0.10928689883913767,0.09941666666666667,1.0,0.20752847944526995,0.09813838843390359,10
random,0.75,9000,0.75,0.13333333333333333,0.8666666666666667,0.14833333333333332,0.13383584589614742,0.8671641791044776,0.13283582089552237,0.07558333333333334,0.7519771159347131,0.7480600957569754,0.07375295506121872,10
uncertainty,0.75,9000,0.75,0.11366666666666667,0.8863333333333333,0.12866666666666665,0.11273031825795644,0.8854063018242123,0.11459369817578768,0.09525,0.757025071512704,0.7431071487535084,0.09379667791467826,10
