precision,recall,threshold
0.18549511854951187,0.9236111111111112,0.0059285315801389515
0.1857541899441341,0.9236111111111112,0.005932603351539001
0.18601398601398603,0.9236111111111112,0.005937248817645013
0.18627450980392157,0.9236111111111112,0.005940044968156144
0.18653576437587657,0.9236111111111112,0.005940406583249569
0.18679775280898878,0.9236111111111112,0.005943553405813873
0.18706047819971872,0.9236111111111112,0.0059493217268027365
0.18732394366197183,0.9236111111111112,0.005958691443083808
0.18758815232722145,0.9236111111111112,0.005960885086096823
0.18785310734463276,0.9236111111111112,0.005963540359516628
0.18811881188118812,0.9236111111111112,0.0059642294072546065
0.18838526912181303,0.9236111111111112,0.005965983174974099
0.18865248226950354,0.9236111111111112,0.005967607023194432
0.18892045454545456,0.9236111111111112,0.005968028563074768
0.1891891891891892,0.9236111111111112,0.005970998521661386
0.18945868945868946,0.9236111111111112,0.005980141489999369
0.18830242510699002,0.9166666666666666,0.005984496267046779
0.18857142857142858,0.9166666666666666,0.0059850622492376715
0.1888412017167382,0.9166666666666666,0.005997486150590703
0.18911174785100288,0.9166666666666666,0.005998694687150419
0.18938307030129126,0.9166666666666666,0.005999138345941901
0.1896551724137931,0.9166666666666666,0.00600198982283473
0.1884892086330935,0.9097222222222222,0.00600344204576686
0.18876080691642652,0.9097222222222222,0.006003647285979241
0.18903318903318903,0.9097222222222222,0.006008998723700643
0.18786127167630057,0.9027777777777778,0.006010226090438664
0.18813314037626627,0.9027777777777778,0.006030648568412289
0.18840579710144928,0.9027777777777778,0.006036530976416543
0.18867924528301888,0.9027777777777778,0.00603875404340215
0.18895348837209303,0.9027777777777778,0.00604013234260492
0.18922852983988356,0.9027777777777778,0.0060438008804339916
0.18950437317784258,0.9027777777777778,0.006046385446097702
0.18832116788321168,0.8958333333333334,0.00604670777102001
0.18859649122807018,0.8958333333333334,0.006051897391444072
0.18887262079062958,0.8958333333333334,0.006056867016013712
0.187683284457478,0.8888888888888888,0.0060648183862213045
0.18795888399412627,0.8888888888888888,0.00606592174153775
0.18823529411764706,0.8888888888888888,0.006067649956094101
0.18851251840942562,0.8888888888888888,0.006067823997000232
0.1887905604719764,0.8888888888888888,0.006070887000532821
0.18906942392909898,0.8888888888888888,0.006072544463677332
0.1893491124260355,0.8888888888888888,0.0060850357986055315
0.18814814814814815,0.8819444444444444,0.006089153204811737
0.1884272997032641,0.8819444444444444,0.0060961889394093305
0.1887072808320951,0.8819444444444444,0.006098167184973136
0.18898809523809523,0.8819444444444444,0.006099831662140787
0.18926974664679583,0.8819444444444444,0.0061119374295230955
0.18955223880597014,0.8819444444444444,0.00611949319136329
0.1898355754857997,0.8819444444444444,0.0061227172845974565
0.19011976047904192,0.8819444444444444,0.006125144544057548
0.1904047976011994,0.8819444444444444,0.006127073196694255
0.1906906906906907,0.8819444444444444,0.006128655310021713
0.19097744360902255,0.8819444444444444,0.006131644855486229
0.19126506024096385,0.8819444444444444,0.006137697782833129
0.19155354449472098,0.8819444444444444,0.0061394663352984935
0.19184290030211482,0.8819444444444444,0.006139911420177668
0.19213313161875945,0.8819444444444444,0.00615231684059836
0.19242424242424241,0.8819444444444444,0.0061552477709483355
0.19271623672230653,0.8819444444444444,0.006159286363981664
0.19300911854103345,0.8819444444444444,0.006159933021990582
0.1933028919330289,0.8819444444444444,0.00616303295828402
0.19207317073170732,0.875,0.00616646304843016
0.19236641221374046,0.875,0.0061736929055769
0.1926605504587156,0.875,0.006174454960273579
0.19295558958652373,0.875,0.006176791124744341
0.19325153374233128,0.875,0.006180244410643354
